,GUNGU,NAME,YEAR,MONTH,KOREAN,FOREIGNER
254,북구,구포어린이교통공원,2016,3,0,0
255,북구,구포어린이교통공원,2016,4,0,0
256,북구,구포어린이교통공원,2016,5,0,0
257,북구,구포어린이교통공원,2016,6,0,0
258,북구,구포어린이교통공원,2016,7,0,0
259,북구,구포어린이교통공원,2016,8,0,0
260,북구,구포어린이교통공원,2016,9,0,0
261,북구,구포어린이교통공원,2016,10,0,0
262,북구,구포어린이교통공원,2016,11,0,0
263,북구,구포어린이교통공원,2016,12,0,0
264,북구,구포어린이교통공원,2017,1,0,0
265,북구,구포어린이교통공원,2017,2,0,0
266,북구,구포어린이교통공원,2017,3,0,0
267,북구,구포어린이교통공원,2017,4,0,0
268,북구,구포어린이교통공원,2017,5,0,0
269,북구,구포어린이교통공원,2017,6,0,0
270,북구,구포어린이교통공원,2017,7,0,0
271,북구,구포어린이교통공원,2017,8,0,0
272,북구,구포어린이교통공원,2017,9,0,0
273,북구,구포어린이교통공원,2017,10,0,0
274,북구,구포어린이교통공원,2017,11,0,0
275,북구,구포어린이교통공원,2017,12,0,0
276,북구,구포어린이교통공원,2018,1,0,0
277,북구,구포어린이교통공원,2018,2,0,0
278,북구,구포어린이교통공원,2018,3,0,0
279,북구,구포어린이교통공원,2018,4,0,0
280,북구,구포어린이교통공원,2018,5,0,0
281,북구,구포어린이교통공원,2018,6,0,0
282,북구,구포어린이교통공원,2018,7,0,0
283,북구,구포어린이교통공원,2018,8,0,0
284,북구,구포어린이교통공원,2018,9,0,0
285,북구,구포어린이교통공원,2018,10,0,0
286,북구,구포어린이교통공원,2018,11,0,0
287,북구,구포어린이교통공원,2018,12,0,0
288,북구,구포어린이교통공원,2019,1,4431,0
289,북구,구포어린이교통공원,2019,2,3710,0
290,북구,구포어린이교통공원,2019,3,4129,0
291,북구,구포어린이교통공원,2019,4,9820,0
292,북구,구포어린이교통공원,2019,5,7380,0
293,북구,구포어린이교통공원,2019,6,7332,0
294,북구,구포어린이교통공원,2019,7,5803,0
295,북구,구포어린이교통공원,2019,8,6046,0
296,북구,구포어린이교통공원,2019,9,4968,0
297,북구,구포어린이교통공원,2019,10,4968,0
298,북구,구포어린이교통공원,2019,11,6111,0
299,북구,구포어린이교통공원,2019,12,4263,0
300,북구,기후변화체험관,2015,1,0,0
301,북구,기후변화체험관,2015,2,0,0
302,북구,기후변화체험관,2015,3,0,0
303,북구,기후변화체험관,2015,4,0,0
304,북구,기후변화체험관,2015,5,0,0
305,북구,기후변화체험관,2015,6,0,0
306,북구,기후변화체험관,2015,7,0,0
307,북구,기후변화체험관,2015,8,0,0
308,북구,기후변화체험관,2015,9,0,0
309,북구,기후변화체험관,2015,10,0,0
310,북구,기후변화체험관,2015,11,0,0
311,북구,기후변화체험관,2015,12,0,0
312,북구,기후변화체험관,2016,1,0,0
313,북구,기후변화체험관,2016,2,0,0
314,북구,기후변화체험관,2016,3,0,0
315,북구,기후변화체험관,2016,4,0,0
316,북구,기후변화체험관,2016,5,0,0
317,북구,기후변화체험관,2016,6,0,0
318,북구,기후변화체험관,2016,7,0,0
319,북구,기후변화체험관,2016,8,0,0
320,북구,기후변화체험관,2016,9,0,0
321,북구,기후변화체험관,2016,10,0,0
322,북구,기후변화체험관,2016,11,0,0
323,북구,기후변화체험관,2016,12,0,0
324,북구,기후변화체험관,2017,1,0,0
325,북구,기후변화체험관,2017,2,0,0
326,북구,기후변화체험관,2017,3,0,0
327,북구,기후변화체험관,2017,4,0,0
328,북구,기후변화체험관,2017,5,0,0
329,북구,기후변화체험관,2017,6,0,0
330,북구,기후변화체험관,2017,7,0,0
331,북구,기후변화체험관,2017,8,0,0
332,북구,기후변화체험관,2017,9,0,0
333,북구,기후변화체험관,2017,10,0,0
334,북구,기후변화체험관,2017,11,0,0
335,북구,기후변화체험관,2017,12,0,0
336,북구,기후변화체험관,2018,1,4840,0
337,북구,기후변화체험관,2018,2,5472,0
338,북구,기후변화체험관,2018,3,7123,0
339,북구,기후변화체험관,2018,4,7368,0
340,북구,기후변화체험관,2018,5,8683,0
341,북구,기후변화체험관,2018,6,9759,0
342,북구,기후변화체험관,2018,7,10940,0
343,북구,기후변화체험관,2018,8,7625,0
344,북구,기후변화체험관,2018,9,9958,0
345,북구,기후변화체험관,2018,10,11608,0
346,북구,기후변화체험관,2018,11,10289,0
347,북구,기후변화체험관,2018,12,6044,0
348,북구,기후변화체험관,2019,1,6478,0
349,북구,기후변화체험관,2019,2,5073,0
350,북구,기후변화체험관,2019,3,9372,0
351,북구,기후변화체험관,2019,4,9252,0
352,북구,기후변화체험관,2019,5,9943,0
353,북구,기후변화체험관,2019,6,14186,0
354,북구,기후변화체험관,2019,7,9661,0
355,북구,기후변화체험관,2019,8,9520,0
356,북구,기후변화체험관,2019,9,7496,0
357,북구,기후변화체험관,2019,10,9153,0
358,북구,기후변화체험관,2019,11,8928,0
359,북구,기후변화체험관,2019,12,6930,0
360,북구,문화빙상센터,2015,1,0,0
361,북구,문화빙상센터,2015,2,0,0
362,북구,문화빙상센터,2015,3,0,0
363,북구,문화빙상센터,2015,4,0,0
364,북구,문화빙상센터,2015,5,0,0
365,북구,문화빙상센터,2015,6,0,0
366,북구,문화빙상센터,2015,7,0,0
367,북구,문화빙상센터,2015,8,0,0
368,북구,문화빙상센터,2015,9,0,0
369,북구,문화빙상센터,2015,10,0,0
370,북구,문화빙상센터,2015,11,0,0
371,북구,문화빙상센터,2015,12,0,0
372,북구,문화빙상센터,2016,1,0,0
373,북구,문화빙상센터,2016,2,0,0
374,북구,문화빙상센터,2016,3,0,0
375,북구,문화빙상센터,2016,4,0,0
376,북구,문화빙상센터,2016,5,0,0
377,북구,문화빙상센터,2016,6,0,0
378,북구,문화빙상센터,2016,7,0,0
